Fighter 0 Round 1 KD,Fighter 1 Round 1 KD,Fighter 0 Round 1 Sig. str.,Fighter 1 Round 1 Sig. str.,Fighter 0 Round 1 Sig. str. %,Fighter 1 Round 1 Sig. str. %,Fighter 0 Round 1 Total str.,Fighter 1 Round 1 Total str.,Fighter 0 Round 1 Td,Fighter 1 Round 1 Td,Fighter 0 Round 1 Td %,Fighter 1 Round 1 Td %,Fighter 0 Round 1 Sub. att,Fighter 1 Round 1 Sub. att,Fighter 0 Round 1 Rev.,Fighter 1 Round 1 Rev.,Fighter 0 Round 1 Ctrl,Fighter 1 Round 1 Ctrl,Fighter 0 Name,Fighter 1 Name,Fighter 0 Round 2 KD,Fighter 1 Round 2 KD,Fighter 0 Round 2 Sig. str.,Fighter 1 Round 2 Sig. str.,Fighter 0 Round 2 Sig. str. %,Fighter 1 Round 2 Sig. str. %,Fighter 0 Round 2 Total str.,Fighter 1 Round 2 Total str.,Fighter 0 Round 2 Td,Fighter 1 Round 2 Td,Fighter 0 Round 2 Td %,Fighter 1 Round 2 Td %,Fighter 0 Round 2 Sub. att,Fighter 1 Round 2 Sub. att,Fighter 0 Round 2 Rev.,Fighter 1 Round 2 Rev.,Fighter 0 Round 2 Ctrl,Fighter 1 Round 2 Ctrl,Fighter 0 Round 3 KD,Fighter 1 Round 3 KD,Fighter 0 Round 3 Sig. str.,Fighter 1 Round 3 Sig. str.,Fighter 0 Round 3 Sig. str. %,Fighter 1 Round 3 Sig. str. %,Fighter 0 Round 3 Total str.,Fighter 1 Round 3 Total str.,Fighter 0 Round 3 Td,Fighter 1 Round 3 Td,Fighter 0 Round 3 Td %,Fighter 1 Round 3 Td %,Fighter 0 Round 3 Sub. att,Fighter 1 Round 3 Sub. att,Fighter 0 Round 3 Rev.,Fighter 1 Round 3 Rev.,Fighter 0 Round 3 Ctrl,Fighter 1 Round 3 Ctrl,Fighter 0 Round 1 Sig. str,Fighter 1 Round 1 Sig. str,Fighter 0 Round 1 Head,Fighter 1 Round 1 Head,Fighter 0 Round 1 Body,Fighter 1 Round 1 Body,Fighter 0 Round 1 Leg,Fighter 1 Round 1 Leg,Fighter 0 Round 1 Distance,Fighter 1 Round 1 Distance,Fighter 0 Round 1 Clinch,Fighter 1 Round 1 Clinch,Fighter 0 Round 1 Ground,Fighter 1 Round 1 Ground,Fighter 0 Round 2 Sig. str,Fighter 1 Round 2 Sig. str,Fighter 0 Round 2 Head,Fighter 1 Round 2 Head,Fighter 0 Round 2 Body,Fighter 1 Round 2 Body,Fighter 0 Round 2 Leg,Fighter 1 Round 2 Leg,Fighter 0 Round 2 Distance,Fighter 1 Round 2 Distance,Fighter 0 Round 2 Clinch,Fighter 1 Round 2 Clinch,Fighter 0 Round 2 Ground,Fighter 1 Round 2 Ground,Fighter 0 Round 3 Sig. str,Fighter 1 Round 3 Sig. str,Fighter 0 Round 3 Head,Fighter 1 Round 3 Head,Fighter 0 Round 3 Body,Fighter 1 Round 3 Body,Fighter 0 Round 3 Leg,Fighter 1 Round 3 Leg,Fighter 0 Round 3 Distance,Fighter 1 Round 3 Distance,Fighter 0 Round 3 Clinch,Fighter 1 Round 3 Clinch,Fighter 0 Round 3 Ground,Fighter 1 Round 3 Ground,Winner,Method,Fighter 0 Round 4 KD,Fighter 1 Round 4 KD,Fighter 0 Round 4 Sig. str.,Fighter 1 Round 4 Sig. str.,Fighter 0 Round 4 Sig. str. %,Fighter 1 Round 4 Sig. str. %,Fighter 0 Round 4 Total str.,Fighter 1 Round 4 Total str.,Fighter 0 Round 4 Td,Fighter 1 Round 4 Td,Fighter 0 Round 4 Td %,Fighter 1 Round 4 Td %,Fighter 0 Round 4 Sub. att,Fighter 1 Round 4 Sub. att,Fighter 0 Round 4 Rev.,Fighter 1 Round 4 Rev.,Fighter 0 Round 4 Ctrl,Fighter 1 Round 4 Ctrl,Fighter 0 Round 5 KD,Fighter 1 Round 5 KD,Fighter 0 Round 5 Sig. str.,Fighter 1 Round 5 Sig. str.,Fighter 0 Round 5 Sig. str. %,Fighter 1 Round 5 Sig. str. %,Fighter 0 Round 5 Total str.,Fighter 1 Round 5 Total str.,Fighter 0 Round 5 Td,Fighter 1 Round 5 Td,Fighter 0 Round 5 Td %,Fighter 1 Round 5 Td %,Fighter 0 Round 5 Sub. att,Fighter 1 Round 5 Sub. att,Fighter 0 Round 5 Rev.,Fighter 1 Round 5 Rev.,Fighter 0 Round 5 Ctrl,Fighter 1 Round 5 Ctrl,Fighter 0 Round 4 Sig. str,Fighter 1 Round 4 Sig. str,Fighter 0 Round 4 Head,Fighter 1 Round 4 Head,Fighter 0 Round 4 Body,Fighter 1 Round 4 Body,Fighter 0 Round 4 Leg,Fighter 1 Round 4 Leg,Fighter 0 Round 4 Distance,Fighter 1 Round 4 Distance,Fighter 0 Round 4 Clinch,Fighter 1 Round 4 Clinch,Fighter 0 Round 4 Ground,Fighter 1 Round 4 Ground,Fighter 0 Round 5 Sig. str,Fighter 1 Round 5 Sig. str,Fighter 0 Round 5 Head,Fighter 1 Round 5 Head,Fighter 0 Round 5 Body,Fighter 1 Round 5 Body,Fighter 0 Round 5 Leg,Fighter 1 Round 5 Leg,Fighter 0 Round 5 Distance,Fighter 1 Round 5 Distance,Fighter 0 Round 5 Clinch,Fighter 1 Round 5 Clinch,Fighter 0 Round 5 Ground,Fighter 1 Round 5 Ground,Fighter 0 Round 1 SC 1,Fighter 0 Round 1 SC 2,Fighter 0 Round 1 SC 3,Fighter 0 Round 2 SC 1,Fighter 0 Round 2 SC 2,Fighter 0 Round 2 SC 3,Fighter 0 Round 3 SC 1,Fighter 0 Round 3 SC 2,Fighter 0 Round 3 SC 3,Fighter 0 Round 4 SC 1,Fighter 0 Round 4 SC 2,Fighter 0 Round 4 SC 3,Fighter 0 Round 5 SC 1,Fighter 0 Round 5 SC 2,Fighter 0 Round 5 SC 3,Fighter 0 SC 1 Total,Fighter 0 SC 2 Total,Fighter 0 SC 3 Total,Fighter 1 Round 1 SC 1,Fighter 1 Round 1 SC 2,Fighter 1 Round 1 SC 3,Fighter 1 Round 2 SC 1,Fighter 1 Round 2 SC 2,Fighter 1 Round 2 SC 3,Fighter 1 Round 3 SC 1,Fighter 1 Round 3 SC 2,Fighter 1 Round 3 SC 3,Fighter 1 Round 4 SC 1,Fighter 1 Round 4 SC 2,Fighter 1 Round 4 SC 3,Fighter 1 Round 5 SC 1,Fighter 1 Round 5 SC 2,Fighter 1 Round 5 SC 3,Fighter 1 SC 1 Total,Fighter 1 SC 2 Total,Fighter 1 SC 3 Total
0,0,13,6,32.0,26.0,20,12,0,0,,0.0,0,0,0,0,0,61,Kai Kara-France,Amir Albazi,0.0,0.0,16.0,11.0,29.0,29.0,17.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,3.0,47.0,33.0,30.0,15.0,1.0,1.0,100.0,50.0,0.0,1.0,0.0,0.0,47.0,216.0,13,6,7,2,1,2,5,2,13,6,0,0,0,0,16.0,11.0,10.0,8.0,2.0,2.0,4.0,1.0,16.0,11.0,0.0,0.0,0.0,0.0,9.0,3.0,8.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,1,S-DEC,0.0,0.0,27.0,5.0,41.0,17.0,29.0,7.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,0.0,0.0,34.0,18.0,32.0,38.0,37.0,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,53.0,27.0,5.0,12.0,2.0,7.0,2.0,8.0,1.0,26.0,5.0,1.0,0.0,0.0,0.0,34.0,18.0,20.0,16.0,10.0,0.0,4.0,2.0,34.0,17.0,0.0,1.0,0.0,0.0,10,9,10,9,9,9,9,9,9,10,10,9,10,10,10,48,47,47,9,10,9,10,10,10,10,10,10,9,9,10,9,9,9,47,48,48
0,0,15,5,50.0,71.0,29,11,0,1,0.0,16.0,0,1,0,0,182,16,Alex Caceres,Daniel Pineda,0.0,0.0,5.0,9.0,55.0,64.0,7.0,19.0,0.0,2.0,,66.0,0.0,0.0,1.0,1.0,43.0,216.0,0.0,0.0,40.0,13.0,66.0,37.0,50.0,13.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,41.0,5.0,15,5,9,1,5,0,1,4,6,5,5,0,4,0,5.0,9.0,2.0,8.0,3.0,1.0,0.0,0.0,3.0,4.0,2.0,2.0,0.0,3.0,40.0,13.0,21.0,6.0,18.0,2.0,1.0,5.0,36.0,13.0,4.0,0.0,0.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,9,9,9,10,10,10,,,,,,,29,29,29,9,9,9,10,10,10,9,9,9,,,,,,,28,28,28
0,0,9,2,64.0,25.0,44,47,2,0,100.0,,0,0,0,0,283,0,Tim Elliott,Victor Altamirano,0.0,0.0,5.0,7.0,55.0,53.0,49.0,35.0,2.0,1.0,66.0,100.0,0.0,0.0,0.0,0.0,188.0,64.0,0.0,0.0,14.0,10.0,41.0,55.0,60.0,20.0,2.0,0.0,100.0,,0.0,0.0,0.0,0.0,202.0,0.0,9,2,8,0,1,1,0,1,0,2,0,0,9,0,5.0,7.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,6.0,2.0,1.0,2.0,0.0,14.0,10.0,10.0,6.0,2.0,3.0,2.0,1.0,5.0,7.0,2.0,3.0,7.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,9,10,10,10,10,,,,,,,30,29,30,9,9,9,9,10,9,9,9,9,,,,,,,27,28,27
0,0,12,10,75.0,29.0,15,10,0,0,0.0,0.0,0,0,0,0,159,0,Abubakar Nurmagomedov,Elizeu Zaleski dos Santos,0.0,0.0,5.0,14.0,31.0,43.0,20.0,19.0,1.0,0.0,100.0,,0.0,0.0,0.0,0.0,140.0,6.0,0.0,0.0,12.0,18.0,54.0,38.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,9.0,12,10,5,3,2,5,5,2,6,5,6,5,0,0,5.0,14.0,2.0,3.0,2.0,4.0,1.0,7.0,5.0,10.0,0.0,4.0,0.0,0.0,12.0,18.0,6.0,10.0,2.0,4.0,4.0,4.0,12.0,12.0,0.0,6.0,0.0,0.0,1,S-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,10,10,10,9,9,9,9,,,,,,,29,28,28,9,10,9,9,9,10,10,10,10,,,,,,,28,29,29
0,0,7,8,25.0,47.0,21,25,0,0,0.0,0.0,0,1,0,0,174,21,Daniel Santos,Johnny Munoz,0.0,0.0,29.0,6.0,70.0,40.0,65.0,19.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,25.0,0.0,0.0,14.0,4.0,63.0,57.0,48.0,20.0,2.0,1.0,100.0,33.0,0.0,0.0,1.0,0.0,232.0,33.0,7,8,3,3,3,4,1,1,5,7,1,1,1,0,29.0,6.0,18.0,3.0,8.0,2.0,3.0,1.0,2.0,6.0,2.0,0.0,25.0,0.0,14.0,4.0,9.0,2.0,4.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,8.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,9,9,9,,,,,,,29,29,29,9,9,9,9,9,9,9,9,9,,,,,,,27,27,27
1,0,18,21,56.0,47.0,25,21,0,0,,0.0,0,0,0,0,51,11,John Castaneda,Muin Gafurov,0.0,0.0,15.0,29.0,37.0,33.0,25.0,44.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,74.0,0.0,0.0,7.0,11.0,43.0,40.0,20.0,28.0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,165.0,30.0,18,21,11,14,2,4,5,3,16,17,0,4,2,0,15.0,29.0,14.0,23.0,1.0,5.0,0.0,1.0,15.0,20.0,0.0,9.0,0.0,0.0,7.0,11.0,5.0,8.0,1.0,2.0,1.0,1.0,6.0,10.0,1.0,1.0,0.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,9,9,9,10,10,10,,,,,,,29,29,29,9,9,9,9,9,9,9,9,9,,,,,,,27,27,27
0,0,14,11,43.0,42.0,36,16,0,2,,66.0,0,0,0,0,13,112,Elise Reed,Jinh Yu Frey,0.0,0.0,19.0,7.0,57.0,25.0,31.0,12.0,0.0,1.0,,50.0,0.0,0.0,0.0,0.0,34.0,116.0,0.0,0.0,20.0,10.0,36.0,26.0,27.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,21.0,14,11,4,9,6,0,4,2,11,10,3,1,0,0,19.0,7.0,6.0,1.0,5.0,2.0,8.0,4.0,17.0,7.0,2.0,0.0,0.0,0.0,20.0,10.0,6.0,5.0,10.0,2.0,4.0,3.0,17.0,9.0,3.0,1.0,0.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,10,10,10,10,10,10,,,,,,,29,29,29,10,10,10,9,9,9,9,9,9,,,,,,,28,28,28
0,0,17,16,40.0,55.0,21,27,0,0,,0.0,0,0,0,0,122,24,Philipe Lins,Maxim Grishin,0.0,0.0,12.0,14.0,36.0,46.0,12.0,36.0,1.0,0.0,50.0,,0.0,0.0,0.0,0.0,160.0,7.0,0.0,0.0,16.0,11.0,51.0,52.0,17.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,5.0,17,16,7,8,8,2,2,6,14,13,3,3,0,0,12.0,14.0,5.0,4.0,5.0,3.0,2.0,7.0,9.0,9.0,3.0,5.0,0.0,0.0,16.0,11.0,10.0,8.0,4.0,1.0,2.0,2.0,13.0,7.0,3.0,4.0,0.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,9,10,9,,,,,,,29,30,29,9,9,9,9,9,9,10,9,10,,,,,,,28,27,28
1,0,23,12,54.0,75.0,37,15,0,0,0.0,,0,0,0,0,188,62,Mackenzie Dern,Angela Hill,0.0,0.0,22.0,27.0,44.0,67.0,31.0,41.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,30.0,1.0,76.0,12.0,70.0,3.0,1.0,0.0,50.0,,0.0,0.0,0.0,0.0,203.0,64.0,23,12,19,5,4,7,0,0,12,8,5,3,6,1,22.0,27.0,13.0,10.0,7.0,17.0,2.0,0.0,17.0,9.0,5.0,18.0,0.0,0.0,30.0,1.0,29.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,24.0,0.0,0,U-DEC,0.0,0.0,24.0,23.0,48.0,60.0,34.0,31.0,1.0,0.0,50.0,,0.0,0.0,0.0,0.0,123.0,92.0,0.0,0.0,27.0,3.0,90.0,50.0,75.0,4.0,1.0,0.0,100.0,,0.0,0.0,0.0,0.0,278.0,0.0,24.0,23.0,16.0,10.0,6.0,13.0,2.0,0.0,15.0,14.0,9.0,9.0,0.0,0.0,27.0,3.0,27.0,1.0,0.0,2.0,0.0,0.0,8.0,3.0,0.0,0.0,19.0,0.0,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,49,49,49,9,9,8,10,10,10,8,8,8,9,9,9,8,8,8,44,44,43
0,0,34,49,41.0,60.0,34,49,0,0,0.0,0.0,0,0,0,0,11,0,Emily Ducote,Loopy Godinez,0.0,0.0,43.0,43.0,42.0,55.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,40.0,45.0,40.0,41.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.0,34,49,19,39,7,4,8,6,32,46,2,3,0,0,43.0,43.0,28.0,36.0,8.0,4.0,7.0,3.0,40.0,36.0,3.0,7.0,0.0,0.0,35.0,40.0,24.0,31.0,6.0,4.0,5.0,5.0,34.0,39.0,1.0,1.0,0.0,0.0,1,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,10,10,,,,,,,27,28,28,10,10,10,10,10,10,10,9,9,,,,,,,30,29,29
0,0,42,28,50.0,39.0,42,36,0,0,,0.0,0,0,0,0,23,0,Karolina Kowalkiewicz,Vanessa Demopoulos,0.0,0.0,55.0,22.0,67.0,25.0,56.0,22.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,18.0,59.0,28.0,50.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,89.0,0.0,42,28,33,20,7,4,2,4,37,25,5,3,0,0,55.0,22.0,30.0,13.0,16.0,7.0,9.0,2.0,55.0,22.0,0.0,0.0,0.0,0.0,42.0,18.0,31.0,16.0,7.0,2.0,4.0,0.0,42.0,18.0,0.0,0.0,0.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,,,,,,,30,30,30,9,9,9,9,9,9,9,9,9,,,,,,,27,27,27
0,0,28,34,63.0,46.0,28,34,0,0,0.0,,0,0,0,0,0,0,Ilir Latifi,Rodrigo Nascimento,0.0,0.0,11.0,15.0,64.0,41.0,38.0,17.0,1.0,0.0,100.0,,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,10.0,19.0,62.0,44.0,10.0,25.0,1.0,0.0,20.0,,0.0,0.0,0.0,0.0,98.0,0.0,28,34,8,26,13,7,7,1,27,29,1,5,0,0,11.0,15.0,5.0,10.0,3.0,1.0,3.0,4.0,9.0,14.0,0.0,1.0,2.0,0.0,10.0,19.0,7.0,15.0,2.0,2.0,1.0,2.0,10.0,18.0,0.0,1.0,0.0,0.0,1,S-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,10,10,10,9,9,10,,,,,,,28,28,29,10,10,10,9,9,9,10,10,9,,,,,,,29,29,28
0,0,60,17,59.0,53.0,68,20,0,1,0.0,33.0,0,0,0,0,55,92,Chase Hooper,Nick Fiore,0.0,0.0,56.0,15.0,62.0,48.0,74.0,16.0,0.0,2.0,0.0,100.0,1.0,0.0,0.0,0.0,54.0,96.0,0.0,0.0,33.0,19.0,61.0,70.0,75.0,22.0,1.0,1.0,50.0,33.0,0.0,0.0,1.0,0.0,125.0,99.0,60,17,44,17,11,0,5,0,35,12,22,4,3,1,56.0,15.0,43.0,14.0,12.0,1.0,1.0,0.0,36.0,12.0,17.0,2.0,3.0,1.0,33.0,19.0,23.0,18.0,8.0,0.0,2.0,1.0,26.0,10.0,3.0,5.0,4.0,4.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,,,,,,,30,30,30,9,8,9,9,9,9,9,9,9,,,,,,,27,26,27
0,0,3,7,37.0,43.0,15,39,1,1,50.0,33.0,0,0,0,1,32,238,Takashi Sato,Themba Gorimbo,0.0,1.0,14.0,18.0,82.0,60.0,21.0,40.0,1.0,1.0,25.0,50.0,0.0,0.0,0.0,1.0,74.0,200.0,0.0,0.0,13.0,8.0,59.0,80.0,20.0,31.0,0.0,1.0,,33.0,0.0,0.0,1.0,0.0,35.0,237.0,3,7,2,1,1,6,0,0,0,1,3,6,0,0,14.0,18.0,9.0,15.0,5.0,3.0,0.0,0.0,1.0,5.0,11.0,2.0,2.0,11.0,13.0,8.0,10.0,5.0,3.0,3.0,0.0,0.0,4.0,6.0,1.0,1.0,8.0,1.0,1,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,,,,,,,27,27,27,10,10,10,10,10,10,10,10,10,,,,,,,30,30,30
0,0,10,28,45.0,48.0,12,28,1,1,50.0,100.0,0,0,0,0,82,6,Anthony Smith,Johnny Walker,0.0,0.0,18.0,31.0,52.0,52.0,18.0,31.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,27.0,44.0,11.0,40.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26.0,10,28,8,16,2,3,0,9,10,19,0,6,0,3,18.0,31.0,8.0,7.0,2.0,4.0,8.0,20.0,18.0,31.0,0.0,0.0,0.0,0.0,10.0,33.0,3.0,9.0,6.0,2.0,1.0,22.0,10.0,31.0,0.0,0.0,0.0,2.0,1,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,10,9,9,9,,,,,,,27,27,28,10,10,10,10,10,9,10,10,10,,,,,,,30,30,29
0,0,19,11,44.0,28.0,34,17,1,0,33.0,,0,0,0,0,101,0,Karl Williams,Chase Sherman,0.0,0.0,23.0,13.0,36.0,23.0,23.0,15.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,28.0,30.0,47.0,47.0,28.0,32.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,31.0,12.0,19,11,14,6,2,0,3,5,14,10,2,1,3,0,23.0,13.0,17.0,5.0,2.0,1.0,4.0,7.0,23.0,13.0,0.0,0.0,0.0,0.0,28.0,30.0,22.0,15.0,2.0,9.0,4.0,6.0,28.0,23.0,0.0,7.0,0.0,0.0,0,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,9,10,10,10,,,,,,,30,30,29,9,9,9,9,9,10,9,9,9,,,,,,,27,27,28
0,0,14,23,35.0,31.0,14,23,1,0,50.0,0.0,0,0,0,0,6,0,Cody Stamann,Douglas Silva de Andrade,0.0,0.0,14.0,21.0,31.0,40.0,14.0,21.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,26.0,17.0,46.0,31.0,38.0,28.0,0.0,0.0,,,0.0,0.0,0.0,0.0,92.0,0.0,14,23,8,7,5,7,1,9,14,22,0,1,0,0,14.0,21.0,10.0,4.0,1.0,9.0,3.0,8.0,14.0,21.0,0.0,0.0,0.0,0.0,26.0,17.0,22.0,6.0,3.0,7.0,1.0,4.0,21.0,17.0,0.0,0.0,5.0,0.0,1,U-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,10,10,10,,,,,,,28,28,28,10,10,10,10,10,10,9,9,9,,,,,,,29,29,29
0,0,1,3,20.0,100.0,1,7,0,1,,50.0,0,1,1,1,163,119,Ji Yeon Kim,Mandy Bohm,0.0,0.0,9.0,12.0,34.0,52.0,16.0,14.0,0.0,1.0,,33.0,1.0,0.0,0.0,0.0,114.0,102.0,0.0,0.0,0.0,2.0,0.0,40.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,24.0,1,3,1,2,0,0,0,1,1,1,0,0,0,2,9.0,12.0,4.0,7.0,3.0,1.0,2.0,4.0,6.0,9.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,S-DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,9,9,9,9,9,9,9,,,,,,,27,28,27,10,9,10,9,9,9,9,9,9,,,,,,,28,27,28
0,0,20,7,58.0,38.0,29,15,2,1,66.0,100.0,0,0,0,0,97,107,Aljamain Sterling,Henry Cejudo,0.0,0.0,29.0,31.0,52.0,58.0,29.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,15.0,89.0,51.0,45.0,38.0,1.0,1.0,16.0,100.0,0.0,0.0,0.0,0.0,90.0,103.0,20,7,5,3,10,1,5,3,12,7,3,0,5,0,29.0,31.0,10.0,10.0,11.0,7.0,8.0,14.0,28.0,29.0,1.0,2.0,0.0,0.0,26.0,15.0,12.0,7.0,11.0,5.0,3.0,3.0,17.0,10.0,7.0,4.0,2.0,1.0,0,S-DEC,0.0,0.0,36.0,19.0,69.0,57.0,52.0,24.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,38.0,46.0,0.0,0.0,24.0,27.0,60.0,65.0,31.0,35.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,15.0,48.0,36.0,19.0,11.0,7.0,13.0,5.0,12.0,7.0,27.0,16.0,8.0,3.0,1.0,0.0,24.0,27.0,13.0,8.0,5.0,12.0,6.0,7.0,19.0,20.0,5.0,7.0,0.0,0.0,10,10,10,9,9,10,9,9,9,10,10,10,9,10,9,47,48,48,9,9,9,10,10,9,10,10,10,9,9,9,10,9,10,48,47,47
0,0,19,15,48.0,48.0,19,15,0,0,,0.0,0,0,0,0,0,0,Belal Muhammad,Gilbert Burns,0.0,0.0,18.0,15.0,35.0,53.0,18.0,15.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,42.0,63.0,25.0,14.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19,15,9,7,9,3,1,5,19,15,0,0,0,0,18.0,15.0,11.0,6.0,7.0,0.0,0.0,9.0,18.0,15.0,0.0,0.0,0.0,0.0,25.0,14.0,20.0,7.0,5.0,3.0,0.0,4.0,25.0,14.0,0.0,0.0,0.0,0.0,0,U-DEC,0.0,0.0,28.0,16.0,51.0,69.0,28.0,16.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,21.0,52.0,48.0,42.0,21.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,18.0,6.0,10.0,4.0,0.0,6.0,28.0,16.0,0.0,0.0,0.0,0.0,42.0,21.0,34.0,9.0,8.0,3.0,0.0,9.0,42.0,21.0,0.0,0.0,0.0,0.0,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,50,49,49,9,9,9,9,9,9,9,9,9,9,10,9,9,9,10,45,46,46
